user_id;country;city;school
9;Россия;Санкт-Петербург;ГБОУ школа №560 Выборгского района города Санкт-Петербурга
11;Россия;Санкт-Петербург;ГБОУ гимназия №405 Санкт-Петербурга
12;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
13;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
17;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
18;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
20;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
21;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
23;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
24;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
25;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
26;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
27;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
28;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
29;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
30;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
31;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
32;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
33;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
34;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
35;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
36;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
37;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
38;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
39;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
40;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
41;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
42;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
43;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
44;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
45;Россия;Санкт-Петербург;ГБОУ лицей № 226 Фрунзенского района Санкт-Петербурга
46;Россия;Инта;"МБОУ ""Лицей № 1 г. Инты"""
47;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
48;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
49;Россия;Санкт-Петербург;ГБОУ Гимназия №284 Кировского района Санкт-Петербурга
50;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
51;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
52;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
53;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
54;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
55;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
57;Россия;Москва;МОУ ИТЛ № 4
58;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
59;Россия;Санкт-Петербург;ГБОУ № 604 Пушкинского района Санкт-Петербурга
60;Россия;Ташкент;Общеобразовательная средняя школа № 228
61;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
62;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
63;Россия;Саратов;"МОУ ""Гимназия ""Авиатор"""
64;Россия;Саранск;МБОУ СОШ № 21
65;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
66;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
67;Россия;Санкт-Петербург;ГБОУ Гимназия №284 Кировского района Санкт-Петербурга
68;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
69;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
70;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
71;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
72;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
73;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
74;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
75;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
76;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
77;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
78;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
79;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
80;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
81;Россия;Санкт-Петербург;ГБОУ лицей №488 Выборгского района Санкт-Петербурга
82;Россия;Санкт-Петербург;ГБОУ школа № 693 Невского района Санкт-Петербурга
83;Россия;Ропша;"МОУ ""Ропшинская школа"""
84;Россия;Ропша;"МОУ ""Ропшинская школа"""
85;Россия;Ропша;"МОУ ""Ропшинская школа"""
86;Россия;Санкт-Петербург;ГБОУ СОШ № 219 Красносельского района Санкт-Петербурга
87;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
88;Россия;Санкт-Петербург;ГБОУ школа № 693 Невского района Санкт-Петербурга
89;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
90;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
91;Россия;Санкт-Петербург;Вторая Санкт-Петербургская Гимназия
92;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
93;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
94;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
95;Россия;Санкт-Петербург;Вторая Санкт-Петербургская Гимназия
96;Россия;Санкт-Петербург;ГБОУ №332 средняя школа Невского района Санкт-Петербурга
97;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
98;Россия;Санкт-Петербург;ГБОУ школа №39 Невского района Санкт-Петербурга
99;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
100;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
101;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
102;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
103;Россия;Санкт-Петербург;ГБОУ СОШ № 141 Красногвардейского района Санкт-Петербурга
104;Россия;Санкт-Петербург;Вторая Санкт-Петербургская Гимназия
105;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
106;Россия;Санкт-Петербург;ГБОУ гимназия № 261 Кировского района
107;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
108;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
109;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
110;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
111;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
112;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
113;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
114;Россия;Пермь;"МАОУ ""СОШ № 81"""
115;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
116;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
117;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
118;Россия;Санкт-Петербург;ГБОУ Лицей №329 Невского района Санкт-Петербурга
119;Россия;Санкт-Петербург;ГБОУ лицей №470 Калининского района Санкт-Петербурга
120;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
121;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
122;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
123;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
124;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
125;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
126;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
127;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
128;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
129;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
130;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
131;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
132;Россия;Санкт-Петербург;ГБОУ «Лицей ИТ» Приморского района Санкт-Петербурга
133;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
134;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
135;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
136;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
137;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
138;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
139;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
140;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
141;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
142;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
143;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
144;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
145;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
146;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
147;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
148;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
149;Россия;Москва;ГБОУ Школа № 1580
150;Россия;Москва;ГБОУ Школа № 1580
151;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
152;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
153;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
154;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
155;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
156;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
157;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
158;Россия;Санкт-Петербург;ГБУ ДО ДД(Ю)Т Московского района Санкт-Петербурга
159;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
160;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
161;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
162;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
163;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
164;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
165;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
166;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
167;Россия;Санкт-Петербург;ГБОУ лицей №144 Калининского района Санкт-Петербурга
168;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
169;Россия;Санкт-Петербург;ГБОУ СОШ № 328 с углублённым изучением английского языка Невского района Санкт-Петербурга
170;Россия;Кудрово;"ЦДО ""Школа добрый волшебников"""
171;Россия;Санкт-Петербург;ГБОУ СОШ № 219 Красносельского района Санкт-Петербурга
172;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
173;Россия;Санкт-Петербург;ГБОУ СОШ № 219 Красносельского района Санкт-Петербурга
174;Россия;Санкт-Петербург;ГБОУ школа № 598 Приморского района Санкт-Петербурга
175;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
176;Россия;Мурино;"МОБУ ""СОШ ""Муринский ЦО № 1"""
177;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
178;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
179;Россия;Санкт-Петербург;ГБОУ школа № 598 Приморского района Санкт-Петербурга
180;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
181;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
182;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
183;Россия;Санкт-Петербург;ГБОУ школа № 598 Приморского района Санкт-Петербурга
184;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
185;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
186;Россия;Санкт-Петербург;ГБОУ школа  № 320 Приморского района Санкт-Петербурга
187;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
188;Россия;Череповец;"МАОУ ""Школа русской культуры"" (НОШ №41)"
189;Россия;Санкт-Петербург;Культурама
190;Россия;Санкт-Петербург;ГБОУ СОШ №13 с углубленным изучением английского языка  Невского района Санкт-Петербурга
191;Россия;Долгопрудный;МАОУ Лицей №5 г.Долгопрудный
192;Россия;Санкт-Петербург;ГБОУ гимназия №343 Невского района  Санкт-Петербурга
193;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
194;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
195;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
196;Россия;Санкт-Петербург;ГБОУ школа № 283 Кировского района Санкт-Петербурга
197;Россия;Домодедово;МАОУ Домодедовская СОШ № 1
198;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
199;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
200;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
201;Россия;Санкт-Петербург;"Математическая школа ""Фрактал"""
202;Россия;Санкт-Петербург;ГБОУ СОШ №20 Невского района Санкт-Петербурга
203;Россия;Мурино;МОБУ «Муринская СОШ № 3
204;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
205;Россия;Санкт-Петербург;ГБОУ СОШ №324 Курортного района Санкт-Петербурга
206;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
207;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
208;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
209;Россия;Санкт-Петербург;ГБОУ  СОШ № 717 Невского района Санкт-Петербурга
210;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
211;Россия;Пыть-Ях;МБОУ СОШ №4
212;Россия;Санкт-Петербург;ГБОУ школа №582 Приморского района Санкт-Петербурга
213;Россия;Пыть-Ях;МБОУ СОШ №4
214;Россия;Санкт-Петербург;ГБОУ школа №582 Приморского района Санкт-Петербурга
215;Россия;Санкт-Петербург;ГБОУ СОШ №20 Невского района Санкт-Петербурга
216;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
217;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
218;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
219;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
220;Россия;Санкт-Петербург;ГБОУ лицей №144 Калининского района Санкт-Петербурга
221;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
222;Россия;Пермь;"МАОУ ""СОШ № 81"""
223;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
224;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
225;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
226;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
227;Россия;Санкт-Петербург;ГБОУ гимназия № 526 Московского района Санкт-Петербурга
228;Россия;Уфа;"МАОУ ""Гимназия № 105 им.Н.И. Кузнецова"""
229;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
230;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
231;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
232;Россия;Пермь;"МАОУ ""СОШ № 81"""
233;Россия;Санкт-Петербург;"Центр олимпиадной математики, физики и программирования  ""Раз-два-три! """
234;Россия;Чебоксары;МБОУ Гимназия № 4
235;Россия;Уфа;"МАОУ ""Гимназия № 105 им.Н.И. Кузнецова"""
236;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
237;Россия;Санкт-Петербург;ГБОУ «СПб губернаторский ФМЛ №30»
238;Россия;Санкт-Петербург;ГБОУ школа №497 Невского района Санкт-Петербурга
239;Россия;Санкт-Петербург;ГБОУ СОШ №20 Невского района Санкт-Петербурга
240;Россия;Санкт-Петербург;ГБОУ гимназия №343 Невского района  Санкт-Петербурга
241;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
242;Россия;Санкт-Петербург;ГБОУ школа №617 Приморского района Санкт-Петербурга
243;Россия;Екатериновка;МБОУ СОШ №1
244;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
245;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
246;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
247;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
249;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
250;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
251;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
252;Россия;Люберцы;МОУ СОШ №51
253;Россия;Липецк;МБОУ СОШ № 47 г. Липецка
254;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
255;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
256;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
257;Россия;Санкт-Петербург;ГБОУ школа №300 Центрального района Санкт-Петербурга
258;Россия;Санкт-Петербург;ГБОУ «СПб губернаторский ФМЛ №30»
259;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
260;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
261;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
262;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
263;Россия;Домодедово;МАОУ Домодедовская СОШ № 8
264;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
265;Россия;Тамбов;АНОО «Академия 68»
266;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
267;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
268;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
269;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
270;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
271;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
272;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
273;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
274;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
275;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
276;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
277;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
278;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
279;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
280;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
281;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
282;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
283;Россия;Люберцы;МОУ СОШ №51
284;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
285;Россия;Санкт-Петербург;ГБОУ школа №617 Приморского района Санкт-Петербурга
286;Россия;Санкт-Петербург;ГБОУ СОШ №625 Невского района Санкт-Петербурга
287;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
288;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
289;Россия;Санкт-Петербург;ГБОУ школа №292 Фрунзенского района Санкт-Петербурга
290;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
291;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
292;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
293;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
294;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
295;Россия;Домодедово;МАОУ Домодедовская СОШ № 8
296;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
297;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
298;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
299;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
300;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
301;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
302;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
303;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
304;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
305;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
306;Россия;Санкт-Петербург;"ГБОУ ""ИТШ № 777"" Санкт-Петербурга"
307;Россия;Тамбов;АНОО «Академия 68»
308;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
309;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
310;Россия;Санкт-Петербург;ГБОУ школа №106 Приморского района Санкт-Петербурга
311;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
312;Россия;Тамбов;АНОО «Академия 68»
313;Россия;Мурино;ГБОУ СОШ №617
314;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
315;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
316;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
317;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
318;Россия;Тамбов;АНОО «Академия 68»
319;Россия;Тамбов;АНОО «Академия 68»
320;Россия;Тамбов;АНОО «Академия 68»
321;Россия;Санкт-Петербург;ГБОУ лицей №533 «Образовательный комплекс „Малая Охта“» Красногвардейского района Санкт-Петербурга
322;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
323;Россия;Санкт-Петербург;ГБОУ школа №197 Центрального района Санкт-Петербурга
324;Россия;Иваново;"МБОУ ""Лицей №33"""
325;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
326;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
327;Россия;Тамбов;АНОО «Академия 68»
328;Россия;Стерлитамак;МАОУ «ПМ гимназия №1»
329;Россия;Калуга;"МБОУ ""СОШ № 10 с углубленным изучением отдельных предметов"" г. Калуги"
330;Россия;Санкт-Петербург;ГБОУ СОШ №20 Невского района Санкт-Петербурга
331;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
332;Россия;Санкт-Петербург;ГБОУ средняя школа № 444 Фрунзенского района Санкт-Петербурга
333;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
334;Россия;Калуга;"МБОУ ""СОШ № 10 с углубленным изучением отдельных предметов"" г. Калуги"
335;Россия;Санкт-Петербург;ГБОУ школа №489 Московского района Санкт-Петербурга
336;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
337;Россия;Уфа;"ЧОУ ""Фоксфорд"""
338;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
339;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
340;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
341;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
342;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
343;Россия;Санкт-Петербург;ГБОУ школа №593 с углублённым изучением английского языка Невского района Санкт-Петербурга
344;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
345;Россия;Санкт-Петербург;СПБ ГБОУ «Лицей №280 им. М.Ю. Лермонтова»
346;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
347;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
348;Россия;Липецк;МБОУ СОШ № 47 г. Липецка
349;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
350;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
351;Россия;Петрозаводск;МОУ «Средняя Школа № 55»
